10.1086938591134,0.834465887959471,5.05562273549152,0.710887889713577,0.0748292565272867,-3.90792185607158,3.02549574124781,-0.683268304069166,-0.0742312098190554,-2.34420402802788,-0.722898958189905,-0.216561640827999,-0.241890750368728,0.563996818613308,0.21910136339977,-0.341962430159891
9.64573218072299,0.0655576926133335,4.2310302247904,-0.395306885019144,-0.927037305698561,-2.60789587324689,3.13657688921918,-0.454366805565922,-0.00348484435190183,-2.38937245922022,-1.53442253661415,-0.645135948153317,-0.456923213222971,0.286054431701999,0.563471693731225,-0.159692191252023
9.31273586629391,-0.0918733256768881,4.16381152284213,-0.236614721527965,-0.898303437816681,-2.36919960893631,3.31350769386323,-0.133097504906947,0.067191228526029,-2.38477366562324,-1.60850168444195,-0.74692094468147,-0.262466209154588,0.25707817698967,0.459266811242034,-0.109927561715764
9.07905740863586,0.0409461092522884,3.84484984751052,-0.377667935487314,-0.845843091899189,-2.23363342676539,2.94473532853322,-0.312685935212343,0.036535624647063,-2.23490616806942,-1.51120043672669,-0.700960635172924,-0.184990234271784,0.151155837277857,0.198403053704348,-0.0184623354284462
9.5086011429131,0.117040112819344,4.16278685188489,0.181398983378521,-0.943858853678094,-2.13288673665196,2.96598264698646,-0.0342014069379799,-0.266785326357264,-2.62603405313588,-0.811999937815358,-0.735050080171974,-0.0311184639644263,0.401235965590214,0.430145941604806,-0.195290501710918
9.28950132601567,0.355428446420706,4.0543299771194,0.549286277843829,-1.14365452902764,-1.79957226694835,2.4155904282215,-0.139196606778514,-0.571157199954873,-3.21406134514071,-0.248188309035243,-0.665011876434411,0.130006590839769,0.355830029769106,0.411126560926946,-0.11624732438302
9.07529378751788,0.344458837550712,3.80839634520747,0.567330042071687,-1.18677240668354,-1.86102536298587,2.30580898619558,-0.0118336199169429,-0.602040081040487,-3.17377837722761,-0.251694306338991,-0.736800390608732,0.203385154506203,0.294851559912246,0.368909039671259,-0.0862992097751583
8.92346812346444,0.338342479374154,3.55082023141952,0.555933335900177,-1.21718980089647,-1.90370934563858,2.20490863283952,0.100310801990431,-0.608107750340896,-3.08350465809457,-0.220821913197545,-0.785630030498812,0.338899128703225,0.286394337180221,0.340709878219529,-0.0457506887202539
8.98838511206258,0.0672354265829979,3.76614755393928,0.559031329062732,-1.15193575799259,-1.80086092929927,2.31581633567539,-0.115757563390758,-0.488285491996075,-3.04713644559626,-0.380476152504708,-0.689421491337641,0.237491187865944,0.33838382894546,0.520514118871159,-0.0290147621268707
8.80782755999457,0.0274353072417691,3.72521822370954,0.80534405141237,-1.13623229183652,-1.65357032908354,2.25987551030906,-0.234569096973728,-0.526272624847416,-2.98250647901644,-0.0893038769549423,-0.834030295830317,0.18900539058474,0.275251553989021,0.563351615493865,0.0490923066122142
8.61698721518547,0.0486877661039391,3.78031314205561,0.846012004562457,-1.04604734220387,-1.49228918535198,2.24494620666808,-0.25823581239083,-0.551853607194282,-2.88747246616555,-0.0814889388241566,-0.825536027709527,0.184350980308543,0.321338990773512,0.520615364864338,-0.0251557284811939
8.46703026445161,0.0353406536257939,3.82119079632627,0.930890680770809,-0.988021136899613,-1.33725423605241,2.24893749776459,-0.293894588628998,-0.519584763492852,-2.91509448592332,-0.108305564769717,-0.838655124457598,0.144071856180957,0.327612607003351,0.53106943684418,-0.0757923836611009
7.99788754222471,-0.337819553521113,3.69581768901158,1.21878116931329,-0.872417649903634,-1.14002028673567,2.10904761585804,-0.601588742519679,-0.0737536788789858,-2.79570845352831,0.133118022956606,-0.522291295611749,0.223196364941129,0.369923352958737,0.353889637313738,-0.183182144230167
8.44913477878845,0.0752568670630964,3.87873675881109,0.965471379198152,-1.00193487066504,-1.28949042141327,2.33360272133445,-0.379078023075821,-0.440161537897768,-2.87385152317648,-0.0273081944038922,-0.868234155200418,0.0789841647567361,0.392477067193284,0.457612170593966,-0.166458109672466
8.617432857829,0.0169709878184018,3.91644186709707,0.985056069756934,-0.97640286099728,-1.37652603611615,2.38241261454907,-0.267234255983666,-0.447642835020244,-2.95133753296602,-0.0884886993113833,-0.862449674486127,0.11591672340016,0.380015359642042,0.452791433025523,-0.142063111937259
